m_N,y,sin2_2theta,omega_h2_scan,omega_h2,converged,retcode,lambda_fs_Mpc,lambda_fs_eq_Mpc,lambda_fs_free_Mpc,v_end,x_kd,lambda_fs_kd_Mpc,r_s_Mpc,x_kd3,lambda_fs_kd3_Mpc,r_s3_Mpc,x_kd_old,lambda_fs_kd_old_Mpc,r_s_old_Mpc
7.536e-5,0.1,1.4958155949464665e-18,0.12076350709709162,0.12076350709709162,true,Success,0.030452711045536547,0.009780764509644624,0.02067194653589192,0.023941925351868683,239379.6537233329,0.002801839666514813,0.021430335597536165,148300.73527231836,0.0035639954903563514,0.020813745340592472,4.619361349068069e6,0.00022805957065988024,0.0235125446872411
7.536e-5,0.1778,4.936208791327982e-19,0.1208536020220839,0.1208536020220839,true,Success,0.0355367031147561,0.011042869818373978,0.024493833296382127,0.028363528662151496,677945.177744896,0.0017966346118598582,0.026267215604668152,429038.6013160628,0.002393136394733392,0.025784640174290177,1.2446847735372234e7,0.0,0.027813152561837622
9.487e-5,1.0e-6,1.5561398166188364e-11,0.11980055669858856,0.11980055669858856,true,Success,0.021291378167138407,0.0073131484309044035,0.013978229736234003,0.01983591068833252,4.0,0.018698146689254635,0.001134710061868818,4.0,0.018698146689254635,0.001134710061868818,4.0,0.018698146689254635,0.001134710061868818
9.487e-5,1.778e-6,1.55019271513492e-11,0.11991246055893787,0.11991246055893787,true,Success,0.0213073790180377,0.007317503572027886,0.013989875446009815,0.019852426992264985,4.0,0.018708741845704337,0.0011347510895574244,4.0,0.018708741845704337,0.0011347510895574244,4.0,0.018708741845704337,0.0011347510895574244
9.487e-5,3.162e-6,1.528416650287892e-11,0.11999372972637078,0.11999372972637078,true,Success,0.02134424337432148,0.00732824938680744,0.014015993987514038,0.0198894690240151,4.0,0.018748308271193677,0.001134825446971402,4.0,0.018748308271193677,0.001134825446971402,4.0,0.018748308271193677,0.001134825446971402
9.487e-5,5.623e-6,1.4615780767112906e-11,0.11994408396938995,0.11994408396938995,true,Success,0.021471289578449182,0.007366380370755888,0.014104909207693294,0.020015570118009165,4.0,0.018864906692943356,0.0011352431326691044,4.0,0.018864906692943356,0.0011352431326691044,4.0,0.018864906692943356,0.0011352431326691044
9.487e-5,1.0e-5,1.2928329639141532e-11,0.11961244640314267,0.11961244640314267,true,Success,0.02181889076171419,0.007468957421687084,0.014349933340027102,0.02036306021887649,4.0,0.019196850362824334,0.0011367339858255239,4.0,0.019196850362824334,0.0011367339858255239,4.0,0.019196850362824334,0.0011367339858255239
9.487e-5,1.778e-5,9.899013616132736e-12,0.11995024305711731,0.11995024305711731,true,Success,0.022650915079837925,0.007706746747492558,0.014944168332345367,0.02120575102105853,4.0,0.01997132600320388,0.001141582038621639,4.0,0.01997132600320388,0.001141582038621639,4.0,0.01997132600320388,0.001141582038621639
9.487e-5,3.162e-5,6.203706427229424e-12,0.11976097383400225,0.11976097383400225,true,Success,0.02404967212306697,0.00809711126412051,0.01595256085894646,0.022635608585952614,4.0,0.021235024857982437,0.0011488148521353958,4.0,0.021235024857982437,0.0011488148521353958,4.0,0.021235024857982437,0.0011488148521353958
9.487e-5,5.623e-5,3.2496558557295587e-12,0.1196286894743951,0.1196286894743951,true,Success,0.02570488355437089,0.008546264604634493,0.0171586189497364,0.02434547667934078,4.0,0.02267934394040752,0.0011616644313274557,4.0,0.02267934394040752,0.0011616644313274557,4.0,0.02267934394040752,0.0011616644313274557
9.487e-5,0.0001,1.4810630490591544e-12,0.11950371143217331,0.11950371143217331,true,Success,0.0272067338725546,0.008936705639703845,0.01827002823285075,0.02592087891392359,4.0,0.023920418652251977,0.0011771818524055693,4.0,0.023920418652251977,0.0011771818524055693,9.663207293892013,0.02321167570007131,0.0024465119241225356
9.487e-5,0.0001778,5.905923218685765e-13,0.11919379705367725,0.11919379705367725,true,Success,0.028192728699667415,0.009182591953897859,0.019010136745769558,0.02696981183347802,4.0,0.024739434136019818,0.0012248425809555795,4.0,0.024739434136019818,0.0012248425809555795,30.186297948841084,0.02179142623246201,0.0045181299825667745
9.487e-5,0.0003162,1.842202873833418e-13,0.11997676961632064,0.11997676961632064,true,Success,0.028005666352759317,0.009097782893420786,0.018907883459338533,0.026824899137098793,4.0,0.024632861380827098,0.001364777799022561,4.0,0.024632861380827098,0.001364777799022561,94.99030463035892,0.01903930110863016,0.006701124438724307
9.487e-5,0.0005623,4.130494086301473e-14,0.1202290554529219,0.1202290554529219,true,Success,0.026086332604865283,0.008493847523854278,0.017592485081011,0.024960506817371043,7.432953332998016,0.02279751969732743,0.002222247294198282,4.0,0.023084634549567825,0.0013851056599290524,289.719017645962,0.015406512114780306,0.0082348274242509
9.487e-5,0.001,1.2761531459761233e-14,0.11999043229532473,0.11999043229532473,true,Success,0.025669884341053908,0.008342227459188297,0.017327656881865612,0.024585102565344776,24.80149010189838,0.020244410342462774,0.004101722823430724,14.098381254101222,0.02132058733972349,0.003191223253416529,907.6021119551534,0.012865122707284887,0.010000020037591102
9.487e-5,0.001778,4.271725692688995e-15,0.11998922368640452,0.11998922368640452,true,Success,0.025462429230763445,0.008261472785812681,0.01720095644495076,0.024405494324702258,78.4656970178285,0.017742489878908002,0.005945787514164314,45.341559883358975,0.018940256068448718,0.005048137304265405,2850.4714300042183,0.010481615400631486,0.011776855352136881
9.487e-5,0.003162,1.415891082537494e-15,0.11998133927610588,0.11998133927610588,true,Success,0.025072979422098882,0.008112185851213758,0.016960793570885122,0.024065034222897106,246.0975383903843,0.015176986287938512,0.007696377829259603,142.11077528550945,0.016266364950341394,0.00681616919257081,8873.162481951951,0.008119049662463138,0.01340581208108025
9.487e-5,0.005623,4.662921322173096e-16,0.11998702216008797,0.11998702216008797,true,Success,0.02454697784474116,0.007928524411329638,0.016618453433411524,0.023579704054678668,769.820709068824,0.012657865705910678,0.009097670057708979,444.66870305008456,0.013722257649329522,0.008236659345809421,27094.74678132991,0.0058855771678250485,0.014576469341283982
9.487e-5,0.01,1.530454023957909e-16,0.11884674056602057,0.11884674056602057,true,Success,0.023949357467113828,0.00772813959593583,0.016221217871177997,0.02301651865034109,2388.1792836981144,0.010217789786292555,0.01050912642621701,1380.82301231557,0.011250942582997575,0.009673304469666678,79356.4110577847,0.0039501669441267435,0.015579683196620633
9.487e-5,0.01778,5.03381671885438e-17,0.12018321188990135,0.12018321188990135,true,Success,0.023374550207184795,0.007531274125894738,0.015843276081290058,0.022480657127224055,7447.911171309583,0.00790092982010555,0.011869481117729048,4319.791127138699,0.008892770770413191,0.01106707415371847,222256.4845703404,0.0024418101365798763,0.016285953844354075
9.487e-5,0.03162,1.6527801933960948e-17,0.11949017871833245,0.11949017871833245,true,Success,0.0228657720900147,0.007355150246089413,0.015510621843925286,0.02200898244134214,22751.539925468962,0.005788773432909917,0.013146458561065007,13305.893413619471,0.0067135817439183555,0.012398281183868758,587515.3441549516,0.0014021314228607293,0.01669528754877754
9.487e-5,0.05623,5.437998238451655e-18,0.1205940561324448,0.1205940561324448,true,Success,0.022626379139084964,0.007257436901167938,0.015368942237917026,0.02180808649507626,68169.42246709837,0.003969863553782584,0.014402612042554068,40610.52881425617,0.004779859284140035,0.0137473190083991,1.5191441003777524e6,0.0007272874895620484,0.01702588208009741
9.487e-5,0.1,1.7890126030011034e-18,0.11893478852007483,0.11893478852007483,true,Success,0.023312585961220798,0.007420844855099192,0.01589174110612161,0.02254937446233973,195318.7485778963,0.0026089947057968224,0.016037249909791607,119606.01640462271,0.0032655705022553586,0.015506074615626366,3.894073095760999e6,0.0003074291625373593,0.017899235573740648
9.487e-5,0.1778,5.91506261380171e-19,0.12001156237441313,0.12001156237441313,true,Success,0.026233957713575628,0.00815544315531989,0.018078514558255737,0.025649431678215075,556248.3478884207,0.001688924030864242,0.019089441192939274,349419.58771661605,0.0022024986527744896,0.018673954663922195,1.0380452063182212e7,1.6611605061618864e-5,0.020442357161801084
0.0001194,1.0e-6,1.0e-11,0.11946887071711855,0.11946887071711855,true,Success,0.01697605437739177,0.005740824017957219,0.011235230359434552,0.019546204282418635,4.0,0.014889555116836218,0.0009049389425553117,4.0,0.014889555116836218,0.0009049389425553117,4.0,0.014889555116836218,0.0009049389425553117
0.0001194,1.778e-6,1.001562875553006e-11,0.1199555022237818,0.1199555022237818,true,Success,0.016996065432333663,0.005742867736974738,0.011253197695358926,0.019577444764822177,4.0,0.014897012610071226,0.0009049966428408193,4.0,0.014897012610071226,0.0009049966428408193,4.0,0.014897012610071226,0.0009049966428408193
0.0001194,3.162e-6,1.0031288101461695e-11,0.12109660302712605,0.12109660302712605,true,Success,0.01701610781307106,0.005749344947408106,0.011266762865662956,0.01960103098022,4.0,0.014915230428809996,0.000905108332541819,4.0,0.014915230428809996,0.000905108332541819,4.0,0.014915230428809996,0.000905108332541819
0.0001194,5.623e-6,9.703346126291847e-12,0.1199668655099884,0.1199668655099884,true,Success,0.017069940671054055,0.005765984748106269,0.011303955922947785,0.019665699543724997,4.0,0.01497300564720133,0.0009053853358715367,4.0,0.01497300564720133,0.0009053853358715367,4.0,0.01497300564720133,0.0009053853358715367
0.0001194,1.0e-5,9.04763047065046e-12,0.11989331749755931,0.11989331749755931,true,Success,0.017244262689438523,0.005818832608771749,0.011425430080666774,0.01987690735818439,4.0,0.015144490063998373,0.0009062571544170296,4.0,0.015144490063998373,0.0009062571544170296,4.0,0.015144490063998373,0.0009062571544170296
0.0001194,1.778e-5,7.557889171413412e-12,0.11921265503973068,0.11921265503973068,true,Success,0.017698897280084686,0.005950660757443121,0.011748236522641568,0.02043815350364829,4.0,0.015587701437278704,0.0009075987338681512,4.0,0.015587701437278704,0.0009075987338681512,4.0,0.015587701437278704,0.0009075987338681512
0.0001194,3.162e-5,5.334534978333982e-12,0.11990966881577406,0.11990966881577406,true,Success,0.01862630686400695,0.006212167071396381,0.012414139792610569,0.02159583231369029,4.0,0.016451019010815443,0.0009143846803623012,4.0,0.016451019010815443,0.0009143846803623012,4.0,0.016451019010815443,0.0009143846803623012
0.0001194,5.623e-5,3.0712106317732745e-12,0.11964582106048362,0.11964582106048362,true,Success,0.01992776283381603,0.0065629404839087245,0.013364822349907305,0.02324837783310516,4.0,0.01760640853623347,0.000924326604943203,4.0,0.01760640853623347,0.000924326604943203,4.0,0.01760640853623347,0.000924326604943203
0.0001194,0.0001,1.4926581124615015e-12,0.11946837353946585,0.11946837353946585,true,Success,0.021206538507064457,0.006898600537502299,0.01430793796956216,0.024887491168485182,4.0,0.01871998451679858,0.0009389797437883302,4.0,0.01871998451679858,0.0009389797437883302,7.663659978481936,0.018417652253121572,0.001640144047935767
0.0001194,0.0001778,6.16386992007405e-13,0.11902886924286349,0.11902886924286349,true,Success,0.022092840086922246,0.007116583367994027,0.014976256718928218,0.026048835056615104,4.0,0.019461831068862713,0.0009793511292138686,4.0,0.019461831068862713,0.0009793511292138686,23.580390482389564,0.017516550351465345,0.003181962866952628
0.0001194,0.0003162,1.9159585668848433e-13,0.1200010270279019,0.1200010270279019,true,Success,0.021896580721680523,0.007029539645026582,0.01486704107665394,0.025859060481643846,4.0,0.01932907386926409,0.0010764488032392492,4.0,0.01932907386926409,0.0010764488032392492,74.23181253244307,0.015436527451143286,0.004838460636169554
0.0001194,0.0005623,4.262053164791642e-14,0.11976748523625412,0.11976748523625412,true,Success,0.020235893456027616,0.006511295072531575,0.013724598383496042,0.023873694158923327,5.572464021782589,0.01801523324950005,0.0014098784709216136,4.0,0.017963421546563718,0.0010814577866937584,224.7098436324635,0.012460372290614093,0.005978326145518125
0.0001194,0.001,1.4050264537895132e-14,0.11997598682761332,0.11997598682761332,true,Success,0.02023688087191898,0.006492431173739774,0.013744449698179206,0.023908195957160705,19.3626343109042,0.016377150900807276,0.0028925125578198253,10.935956042270314,0.017196976876563196,0.002189757127015347,711.3422911579677,0.010676776289742902,0.0074529151005533105
0.0001194,0.001778,4.8609001912787464e-15,0.12000013090331849,0.12000013090331849,true,Success,0.02026970533748633,0.006480354185043651,0.013789351152442682,0.02398623470009145,61.847598320296974,0.014618647341296719,0.0043575121345334105,35.64464939929697,0.015505094571263586,0.003655055069681651,2248.5315605252486,0.008910841855500801,0.008915276535955093
0.0001194,0.003162,1.638703386779851e-15,0.11983276312146343,0.11983276312146343,true,Success,0.02004577972828878,0.00639180566424945,0.013653974064039329,0.023750947309889924,194.12861894130074,0.012623737109812383,0.005745444221825332,112.09000600655321,0.013478732258397609,0.005055182780390742,7032.2853503196675,0.007068699740405079,0.010238870076458797
0.0001194,0.005623,5.451724689482577e-16,0.11995482898164961,0.11995482898164961,true,Success,0.01966583746061591,0.006261497670348727,0.013404339790267186,0.023317063949481357,608.3244798795228,0.010651047003439431,0.006946947552872568,351.31560749842964,0.011487985673848178,0.006269976710710403,21684.244938202355,0.005272298249050976,0.011298350258607606
0.0001194,0.01,1.803577098956328e-16,0.11996604920356434,0.11996604920356434,true,Success,0.019246438433786688,0.006115870156741421,0.013130568277045267,0.022841205807427687,1901.4211535633297,0.008734703696153655,0.008059285193899488,1098.8473188066923,0.00955146795431632,0.007398525417750841,65015.96350567606,0.0036583008663102906,0.012166135923038916
0.0001194,0.01778,5.952835839348912e-17,0.11903392562444436,0.11903392562444436,true,Success,0.01880192873094924,0.005964857361075079,0.012837071369874163,0.022331036288057465,5892.3580738322735,0.0069004974576523615,0.009134192181198252,3411.9007847758553,0.007690393967714398,0.008495159760442943,184869.90535091693,0.0023449792096588047,0.012819646053960281
0.0001194,0.03162,1.9639193858030902e-17,0.11903818613382845,0.11903818613382845,true,Success,0.018383769499845666,0.005823070685951017,0.012560698813894648,0.021850609453899727,18179.89704946805,0.005181422047123201,0.010161318881246021,10585.616158090497,0.005929950890777676,0.009555752647532844,499348.72888055595,0.0013894548125624917,0.013229053071888765
0.0001194,0.05623,6.479916746184422e-18,0.11941148814304539,0.11941148814304539,true,Success,0.01809246074903957,0.005714452483628786,0.012378008265410786,0.021533020568254044,55049.1587856754,0.0036553778662470984,0.011148611818603108,32501.08447166051,0.004331880053638888,0.010601315789311939,1.299519707789815e6,0.0007564944914516804,0.013493833182369392
0.0001194,0.1,2.1377932197962717e-18,0.1188688283499011,0.1188688283499011,true,Success,0.018222356175015546,0.005728277992952885,0.012494078182062659,0.021734797407585146,160429.6435289153,0.0024315729214225627,0.012228078931920813,97096.6671570371,0.0029959190467883407,0.01177151805557145,3.328826171025619e6,0.00035738806349517373,0.013906112307733259
0.0001194,0.1778,7.082177383099155e-19,0.12083148835530419,0.12083148835530419,true,Success,0.019727730257805675,0.006106157234757966,0.013621573023047711,0.02369463295046563,460156.39732721087,0.0015765277426948111,0.014104428546572734,286416.0093629281,0.002020443861335181,0.01374529639556482,8.771145353659125e6,9.769597879975116e-5,0.01530081685667241
0.0001504,1.0e-6,6.453041761600134e-12,0.11998061759106148,0.11998061759106148,true,Success,0.013560202051714244,0.004511054244647562,0.009049147807066681,0.01933342911512966,4.0,0.01187187208900886,0.0007213579055682059,4.0,0.01187187208900886,0.0007213579055682059,4.0,0.01187187208900886,0.0007213579055682059
0.0001504,1.778e-6,6.444580132857781e-12,0.11997735159795585,0.11997735159795585,true,Success,0.013562428143108636,0.004511955552008482,0.009050472591100154,0.01933625793551781,4.0,0.011874296468901637,0.0007213776355752959,4.0,0.011874296468901637,0.0007213776355752959,4.0,0.011874296468901637,0.0007213776355752959
0.0001504,3.162e-6,6.436126276283856e-12,0.12031240708958549,0.12031240708958549,true,Success,0.013573173878314077,0.004514854730241729,0.009058319148072348,0.019353012728084675,4.0,0.011885773070957962,0.0007214337680383454,4.0,0.011885773070957962,0.0007214337680383454,4.0,0.011885773070957962,0.0007214337680383454
0.0001504,5.623e-6,6.338311792707404e-12,0.11999296964188434,0.11999296964188434,true,Success,0.01359566799506609,0.00452207548109357,0.009073592513972521,0.01938562595362184,4.0,0.011912327313221914,0.0007215792658315987,4.0,0.011912327313221914,0.0007215792658315987,4.0,0.011912327313221914,0.0007215792658315987
0.0001504,1.0e-5,6.099017957808828e-12,0.1199619503257548,0.1199619503257548,true,Success,0.013685165640411659,0.004548065180679077,0.009137100459732579,0.01952123351468175,4.0,0.011998463153124946,0.0007221055409203933,4.0,0.011998463153124946,0.0007221055409203933,4.0,0.011998463153124946,0.0007221055409203933
0.0001504,1.778e-5,5.476419221926497e-12,0.11969219047092591,0.11969219047092591,true,Success,0.013916166902427312,0.004616651288213473,0.009299515614213837,0.019868028854327945,4.0,0.01223274989044898,0.0007236462153453504,4.0,0.01223274989044898,0.0007236462153453504,4.0,0.01223274989044898,0.0007236462153453504
0.0001504,3.162e-5,4.294063282218356e-12,0.11996136693016939,0.11996136693016939,true,Success,0.014464962143923937,0.004773130327122282,0.009691831816801656,0.020705673873278915,4.0,0.01276313279945632,0.0007264600438681362,4.0,0.01276313279945632,0.0007264600438681362,4.0,0.01276313279945632,0.0007264600438681362
0.0001504,5.623e-5,2.757669217460807e-12,0.11979417317740397,0.11979417317740397,true,Success,0.015383033995900934,0.005024731795532606,0.010358302200368328,0.022128523302846887,4.0,0.013615480268815932,0.0007338624681716397,4.0,0.013615480268815932,0.0007338624681716397,4.0,0.013615480268815932,0.0007338624681716397
0.0001504,0.0001,1.4531401657637133e-12,0.1195254682357671,0.1195254682357671,true,Success,0.01643090203786579,0.005300144076777652,0.01113075796108814,0.02377739083027115,4.0,0.014549536765354103,0.0007461710837993776,4.0,0.014549536765354103,0.0007461710837993776,6.101654635508607,0.014474798986962568,0.001084909386119168
0.0001504,0.0001778,6.28730615702933e-13,0.11895610240441684,0.11895610240441684,true,Success,0.01721300381882024,0.005489334172309407,0.011723669646510832,0.02504281324332786,4.0,0.015211460486293928,0.0007776589059332395,4.0,0.015211460486293928,0.0007776589059332395,18.416508917360606,0.013971655952386069,0.002212130454245331
0.0001504,0.0003162,1.963514859285222e-13,0.11994291822657935,0.11994291822657935,true,Success,0.017012245096791546,0.005402716067151352,0.011609529029640192,0.02479922210577698,4.0,0.015065002462759889,0.0008473569857385593,4.0,0.015065002462759889,0.0008473569857385593,57.75536445710304,0.01239154065466341,0.0034582803868805855
0.0001504,0.0005623,4.33182717077229e-14,0.12097531160803922,0.12097531160803922,true,Success,0.015565071861088195,0.004954315303389741,0.010610756557698454,0.022667437406718623,4.099258402331724,0.01388212515258896,0.0008585836924062039,4.0,0.01386295503262062,0.0008411298042099783,174.67978841941851,0.009954333796786848,0.004300864957429852
0.0001504,0.001,1.5156797420068534e-14,0.11912716109302769,0.11912716109302769,true,Success,0.01584533446853963,0.005020134025390526,0.010825200443149104,0.0231251875931059,14.933089423473355,0.0131201978321328,0.002001815027412814,8.363625600640407,0.013753689670046003,0.0014652321712529286,553.4531877639828,0.008771055485719112,0.005504286606707203
0.0001504,0.001778,5.479661059187227e-15,0.1207174161721932,0.1207174161721932,true,Success,0.01606509427890302,0.005068825572678176,0.010996268706224846,0.02349033307794487,48.71570157376287,0.011949779797899466,0.0031727495111214723,28.037979060487608,0.012613953735149439,0.0026269511788749086,1773.011843760519,0.007492422087574924,0.006718164342618133
0.0001504,0.003162,1.882940775702805e-15,0.11949686982666867,0.11949686982666867,true,Success,0.015993926130468777,0.005026620929219443,0.010967305201249335,0.023428511404208728,152.82035957067131,0.01045154221580444,0.004274415041009867,88.10942583228426,0.011093267643204098,0.0037334781426205067,5552.140968086928,0.0060928247308240655,0.007799812698126011
0.0001504,0.005623,6.3424048521451e-16,0.11991652594979207,0.11991652594979207,true,Success,0.015753326447233824,0.004939214487447043,0.01081411195978678,0.023101518731390422,480.6137304899774,0.00893118408916523,0.005328461886401139,277.53381971845084,0.009589529565721547,0.004796011796576405,17279.74793004326,0.004671939302970234,0.008774160032355453
0.0001504,0.01,2.1155852734418156e-16,0.11999038707735439,0.11999038707735439,true,Success,0.015426003410236467,0.004830921295241886,0.010595082114994582,0.022633978033223996,1503.5604925717628,0.007412298618373491,0.0061617902637037284,868.580932067283,0.008055731283182902,0.005641260241727209,52528.27426928777,0.0033426725416307087,0.009454149639537302
0.0001504,0.01778,7.031076418451614e-17,0.11998827757095064,0.11998827757095064,true,Success,0.015104917672956762,0.00471912934234562,0.010385788330611143,0.022187199322524553,4691.837226066352,0.005961975245040117,0.007025138949376506,2713.8364578629194,0.006588321158938593,0.0065184204173489215,153382.31775052566,0.002215046808186272,0.010056437837321906
0.0001504,0.03162,2.3291353401638496e-17,0.11900679211200105,0.11900679211200105,true,Success,0.014786270764546411,0.004609230843912849,0.010177039920633563,0.02174156517795008,14498.524630626996,0.0045891852550051775,0.007854240097993443,8417.365511180733,0.005190303859086635,0.007367929796737411,422222.0116429712,0.001358258984226208,0.010468088651115686
0.0001504,0.05623,7.716377760045724e-18,0.11972711731296583,0.11972711731296583,true,Success,0.014505330951227547,0.004512057289465525,0.009993273661762022,0.021349246771298673,44415.03972550926,0.003323769259144278,0.008634271504322583,26041.50016978502,0.003880255573458027,0.008184069109551223,1.1144727904408835e6,0.000767082618144314,0.010702653852032807
0.0001504,0.1,2.5561298897188523e-18,0.12115557540208297,0.12115557540208297,true,Success,0.014421964109104955,0.004472400904859546,0.00994956320424541,0.02125592814594039,132391.79160471607,0.0022527891945667844,0.009424668169490252,79247.99009732086,0.002732690851458398,0.009036423458148339,2.878890269799788e6,0.0003874094593505344,0.010933776960938434
0.0001504,0.1778,8.46248300416813e-19,0.11972799761536594,0.11972799761536594,true,Success,0.01501408894875111,0.004613617029191229,0.010400471919559883,0.022218544976354435,377075.4620994676,0.001470244813594318,0.010509120600959383,232150.70200452217,0.0018537052183592749,0.010198897621225844,7.404099276788316e6,0.00015034153221568704,0.011576934429357363
0.0001893,1.0e-6,4.146764413411433e-12,0.1199789344541054,0.1199789344541054,true,Success,0.010842391021075192,0.003553283972517855,0.007289107048557336,0.019098081278803584,4.0,0.009498314594289906,0.0005765013000577434,4.0,0.009498314594289906,0.0005765013000577434,4.0,0.009498314594289906,0.0005765013000577434
0.0001893,1.778e-6,4.144313521932743e-12,0.11998758264372061,0.11998758264372061,true,Success,0.010845810866161138,0.0035543470976884066,0.007291463768472731,0.0191042527383603,4.0,0.009498828282036766,0.0005765015964007774,4.0,0.009498828282036766,0.0005765015964007774,4.0,0.009498828282036766,0.0005765015964007774
0.0001893,3.162e-6,4.141863115410026e-12,0.12017112436126198,0.12017112436126198,true,Success,0.010855401031271179,0.003556265442432165,0.007299135588839015,0.019124342642075205,4.0,0.009503326556652614,0.0005765453072466506,4.0,0.009503326556652614,0.0005765453072466506,4.0,0.009503326556652614,0.0005765453072466506
0.0001893,5.623e-6,4.139414391673444e-12,0.12091028381561926,0.12091028381561926,true,Success,0.010866295620511654,0.003559966492057532,0.007306329128454122,0.01914318005899649,4.0,0.00951681601617043,0.0005766360400685066,4.0,0.00951681601617043,0.0005766360400685066,4.0,0.00951681601617043,0.0005766360400685066
0.0001893,1.0e-5,4.024279014212586e-12,0.11997701498223809,0.11997701498223809,true,Success,0.01090031741838904,0.003571085668328387,0.0073292317500606545,0.019203153980152234,4.0,0.009557459625392877,0.0005768994617178361,4.0,0.009557459625392877,0.0005768994617178361,4.0,0.009557459625392877,0.0005768994617178361
0.0001893,1.778e-5,3.787604384422452e-12,0.11991948866344754,0.11991948866344754,true,Success,0.011019674214814028,0.0036054049859100216,0.007414269228904006,0.01942583456500968,4.0,0.009674409982619859,0.0005777194699233132,4.0,0.009674409982619859,0.0005777194699233132,4.0,0.009674409982619859,0.0005777194699233132
0.0001893,3.162e-5,3.227097184261691e-12,0.11936468373041038,0.11936468373041038,true,Success,0.011309945577867483,0.0036904299352943453,0.007619515642573136,0.019963278519037293,4.0,0.009968118058702851,0.0005798857324221888,4.0,0.009968118058702851,0.0005798857324221888,4.0,0.009968118058702851,0.0005798857324221888
0.0001893,5.623e-5,2.3326482819506634e-12,0.11992133570253934,0.11992133570253934,true,Success,0.011895832137310897,0.003854959223344774,0.008040872913966123,0.021066533982293592,4.0,0.010534334379978005,0.0005844163714749846,4.0,0.010534334379978005,0.0005844163714749846,4.0,0.010534334379978005,0.0005844163714749846
0.0001893,0.0001,1.3557147392238692e-12,0.1196416498305515,0.1196416498305515,true,Success,0.012699447273110709,0.004064387612641075,0.008635059660469634,0.022622119657749733,4.0,0.011263818710266795,0.0005935625388535078,4.0,0.011263818710266795,0.0005935625388535078,4.87655433884945,0.011270890091524996,0.0007106388349874992
0.0001893,0.0001778,6.2413220368716e-13,0.11897686604738106,0.11897686604738106,true,Success,0.013329804268626264,0.00421977470367416,0.009110029564952105,0.02386541997655076,4.0,0.011826647344201293,0.0006165668592139635,4.0,0.011826647344201293,0.0006165668592139635,14.320398453634795,0.01104314352329517,0.0015180291569357237
0.0001893,0.0003162,1.980505627948879e-13,0.11990605487652009,0.11990605487652009,true,Success,0.013138607867653319,0.004135657578493263,0.009002950289160058,0.02358513901491892,4.0,0.011670453376808736,0.0006658111866818095,4.0,0.011670453376808736,0.0006658111866818095,44.756458904615556,0.009840570477875883,0.002447795894908309
0.0001893,0.0005623,4.3071780943634596e-14,0.11986738195384947,0.11986738195384947,true,Success,0.011882794772777863,0.003740192747169481,0.00814260202560838,0.0213328782052511,4.0,0.010589928288125985,0.0006515327721103744,4.0,0.010589928288125985,0.0006515327721103744,134.10177795414086,0.007885336671642042,0.0030526382031884573
0.0001893,0.001,1.5992328325217974e-14,0.11992418024357945,0.11992418024357945,true,Success,0.012333517382017295,0.0038623554774404093,0.008471161904576885,0.022193057680395836,11.573253520960511,0.01042089343220786,0.0013700683235867406,6.377640920940146,0.010900179092478333,0.0009603322252574297,432.5055429546296,0.007130082540000645,0.004040472910813929
0.0001893,0.001778,6.07955365634743e-15,0.12045570751601124,0.12045570751601124,true,Success,0.012702498341550522,0.00395685981260805,0.00874563852894247,0.022911589589497412,38.12925598611716,0.009702602120224448,0.0022910848708486173,21.91076250892971,0.010210427702226653,0.001868729682005334,1391.2452903208118,0.0062570859596228195,0.005042963496124248
0.0001893,0.003162,2.1431846765453925e-15,0.11905504645695944,0.11905504645695944,true,Success,0.01273404075807288,0.003950689043344382,0.008783351714728499,0.02301031204512595,120.17284481167408,0.008610161220989291,0.0031690814585797087,69.33370002697909,0.009132656074599836,0.0027471164573516175,4374.127410497088,0.005200031757450255,0.005926818051226503
0.0001893,0.005623,7.328738926708315e-16,0.11978388834057115,0.11978388834057115,true,Success,0.012606549743564018,0.0038989779373342355,0.008707571806229783,0.0228119406642922,379.45490689697385,0.007452188850591441,0.004010095809293723,219.097539689183,0.007969477801827336,0.003591809402019337,13720.226259620638,0.00409155260834165,0.006728790173656136
0.0001893,0.01,2.4686016529772607e-16,0.11995160396087833,0.11995160396087833,true,Success,0.012393605708475605,0.0038233112758238002,0.008570294432651806,0.02245257532161983,1190.808909573033,0.006275619370185323,0.004738539871663571,687.7753991213283,0.00678379180885278,0.004327440681965104,42232.39242648542,0.0030224618506564356,0.007370367684323294
0.0001893,0.01778,8.26317142608145e-17,0.11998676592586777,0.11998676592586777,true,Success,0.012145636115857323,0.00373915658689444,0.008406479528962884,0.022023723007569794,3721.7113893243677,0.005122982191525979,0.0054098479117116495,2151.228516851624,0.005619261154537195,0.005008354942641979,125726.06946285737,0.002069741042511845,0.007879948259142825
0.0001893,0.03162,2.7545794391616345e-17,0.11999061884374838,0.11999061884374838,true,Success,0.011901828738577928,0.003655516060672722,0.008246312677905206,0.021604403494467236,11590.882174967532,0.004022536787216866,0.006072095891446544,6716.153834578987,0.004502844415618737,0.0056835226257291585,355616.03027521475,0.001308705885106987,0.008267610481570447
0.0001893,0.05623,9.154530813729179e-18,0.11893291179268888,0.11893291179268888,true,Success,0.011658644603917353,0.0035751931652634335,0.00808345143865392,0.02117801266185724,35525.05779583305,0.002993891420225081,0.006691872840205424,20723.60641736788,0.003446725991478827,0.006325525471941238,948708.496347619,0.0007665226880798394,0.008493834846198202
