3.578431293407823167e-27 8.090906201203011719e+12 -7.441153291246462720e+17 8.090906201203011719e+12 9.196934318853012519e+04
3.586680683852685317e-27 8.081596274712694336e+12 -7.415496002130389760e+17 8.081596274712694336e+12 9.175781306143032270e+04
3.594949091692914325e-27 8.072297060833464844e+12 -7.389927180011246080e+17 8.072297060833464844e+12 9.154676945509036887e+04
3.603236560769488206e-27 8.063008547238691406e+12 -7.364446519852537600e+17 8.063008547238691406e+12 9.133621125050912087e+04
3.611543135024455681e-27 8.053730721615870117e+12 -7.339053717669386240e+17 8.053730721615870117e+12 9.112613733125790895e+04
3.619868858501149976e-27 8.044463571666719727e+12 -7.313748470525217280e+17 8.044463571666719727e+12 9.091654658347707300e+04
3.628213775344452138e-27 8.035207085107197266e+12 -7.288530476528226560e+17 8.035207085107197266e+12 9.070743789587086940e+04
3.636577929801010571e-27 8.025961249667193359e+12 -7.263399434826992640e+17 8.025961249667193359e+12 9.049881015969492728e+04
3.644961366219462742e-27 8.016726053090946289e+12 -7.238355045608055040e+17 8.016726053090946289e+12 9.029066226876020664e+04
3.653364129050695611e-27 8.007501483136598633e+12 -7.213397010091188480e+17 8.007501483136598633e+12 9.008299311941741325e+04
3.661786262848070207e-27 7.998287527576462891e+12 -7.188525030526589440e+17 7.998287527576462891e+12 8.987580161055756616e+04
3.670227812267644034e-27 7.989084174197005859e+12 -7.163738810191338240e+17 7.989084174197005859e+12 8.966908664360613329e+04
3.678688822068433669e-27 7.979891410798582031e+12 -7.139038053385162240e+17 7.979891410798582031e+12 8.946284712251154997e+04
3.687169337112636456e-27 7.970709225195662109e+12 -7.114422465427605760e+17 7.970709225195662109e+12 8.925708195374500065e+04
3.695669402365862245e-27 7.961537605216801758e+12 -7.089891752654421760e+17 7.961537605216801758e+12 8.905179004629414703e+04
3.704189062897390966e-27 7.952376538704500000e+12 -7.065445622413777920e+17 7.952376538704500000e+12 8.884697031165467342e+04
3.712728363880399348e-27 7.943226013515192383e+12 -7.041083783062766080e+17 7.943226013515192383e+12 8.864262166382456780e+04
3.721287350592194808e-27 7.934086017519368164e+12 -7.016805943964288000e+17 7.934086017519368164e+12 8.843874301930154616e+04
3.729866068414470871e-27 7.924956538601421875e+12 -6.992611815483230720e+17 7.924956538601421875e+12 8.823533329707408848e+04
3.738464562833541065e-27 7.915837564659798828e+12 -6.968501108983436800e+17 7.915837564659798828e+12 8.803239141861956159e+04
3.747082879440567792e-27 7.906729083606700195e+12 -6.944473536823536640e+17 7.906729083606700195e+12 8.782991630789217015e+04
3.755721063931826351e-27 7.897631083368350586e+12 -6.920528812354245120e+17 7.897631083368350586e+12 8.762790689132355328e+04
3.764379162108935966e-27 7.888543551884836914e+12 -6.896666649914584320e+17 7.888543551884836914e+12 8.742636209781383513e+04
3.773057219879091528e-27 7.879466477110126953e+12 -6.872886764828537600e+17 7.879466477110126953e+12 8.722528085872685187e+04
3.781755283255329768e-27 7.870399847012071289e+12 -6.849188873401736960e+17 7.870399847012071289e+12 8.702466210788478202e+04
3.790473398356761006e-27 7.861343649572259766e+12 -6.825572692917701120e+17 7.861343649572259766e+12 8.682450478155960445e+04
3.799211611408803757e-27 7.852297872786247070e+12 -6.802037941635128320e+17 7.852297872786247070e+12 8.662480781847296748e+04
3.807969968743451629e-27 7.843262504663375977e+12 -6.778584338784103680e+17 7.843262504663375977e+12 8.642557015978689014e+04
3.816748516799506500e-27 7.834237533226727539e+12 -6.755211604562657280e+17 7.834237533226727539e+12 8.622679074909737392e+04
3.825547302122817433e-27 7.825222946513194336e+12 -6.731919460133662720e+17 7.825222946513194336e+12 8.602846853243089572e+04
3.834366371366545420e-27 7.816218732573462891e+12 -6.708707627621509120e+17 7.816218732573462891e+12 8.583060245823865989e+04
3.843205771291401582e-27 7.807224879471854492e+12 -6.685575830108398080e+17 7.807224879471854492e+12 8.563319147738791071e+04
3.852065548765883212e-27 7.798241375286596680e+12 -6.662523791631814400e+17 7.798241375286596680e+12 8.543623454316273273e+04
3.860945750766547135e-27 7.789268208109517578e+12 -6.639551237180453120e+17 7.789268208109517578e+12 8.523973061125206004e+04
3.869846424378243593e-27 7.780305366046209961e+12 -6.616657892691408640e+17 7.780305366046209961e+12 8.504367863974803186e+04
3.878767616794357319e-27 7.771352837215836914e+12 -6.593843485046476800e+17 7.771352837215836914e+12 8.484807758913682483e+04
3.887709375317080892e-27 7.762410609751400391e+12 -6.571107742069584640e+17 7.762410609751400391e+12 8.465292642229900230e+04
3.896671747357651496e-27 7.753478671799445312e+12 -6.548450392522846720e+17 7.753478671799445312e+12 8.445822410449819290e+04
3.905654780436592709e-27 7.744557011520187500e+12 -6.525871166103691520e+17 7.744557011520187500e+12 8.426396960337852943e+04
3.914658522183990006e-27 7.735645617087461914e+12 -6.503369793441550080e+17 7.735645617087461914e+12 8.407016188895847881e+04
3.923683020339731115e-27 7.726744476688712891e+12 -6.480946006094654720e+17 7.726744476688712891e+12 8.387679993362555979e+04
3.932728322753744211e-27 7.717853578524978516e+12 -6.458599536546832640e+17 7.717853578524978516e+12 8.368388271213079861e+04
3.941794477386282033e-27 7.708972910810873047e+12 -6.436330118204308480e+17 7.708972910810873047e+12 8.349140920158325753e+04
