x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
5.664595559543522,15.778285503724762,1.5199268290537706e-28,2.5824440801964623e-14,4.34399829420565e-6,1.6194398799373954e-5,5.171712819388516,10.343425638777031,2.179085850549367e-6,2.179085850549367e-6,1.1195981472207206e-13,1.4522555223106136e-49,1.452255522459688e-49,-1.490744133955159e-59
6.991314950581522,22.796174017840716,9.97802107415406e-29,1.3736029016213968e-14,4.346969488884251e-6,1.9405237337947318e-5,12.143714722556734,24.287429445113467,2.176452255752845e-6,2.176452255752845e-6,3.2623933832147048e-15,4.220748373487521e-51,4.220748373491239e-51,-3.7180482171567735e-63
8.628768678087859,33.27914462840441,6.550380602222718e-29,7.306196074948685e-15,4.347157981301553e-6,2.3449676290436435e-5,22.570650350883767,45.141300701767534,2.1393054080206398e-6,2.1393054080206398e-6,1.628495294611555e-17,5.303780693073047e-53,5.30378069307305e-53,-2.693113378826246e-68
9.996273148281682,43.61888047442416,4.880784800678494e-29,4.6991949061770795e-15,4.347163187156406e-6,2.6872751375009005e-5,32.88276537636476,65.76553075272952,2.12834781429086e-6,2.12834781429086e-6,9.029608181326426e-20,1.3798202655465835e-54,1.3798202655465835e-54,-3.474112130635145e-73
11.191810918972708,53.80126959263937,3.893737300300497e-29,3.3483951916988374e-15,4.347163426823929e-6,2.9887457435438856e-5,43.0539631061339,86.1079262122678,2.139100835118885e-6,2.139100835118885e-6,5.54598407990671e-22,5.733044764315554e-56,5.733044764315554e-56,-6.711906588270206e-78
12.530333033923528,66.45987267071274,3.1063029803029107e-29,2.385887494271005e-15,4.347163442355168e-6,3.32818899470047e-5,55.69355190290359,111.38710380580719,2.1314491029709387e-6,2.1314491029709387e-6,9.706734770667198e-25,1.612608663645454e-57,1.612608663645454e-57,-1.0511778566937134e-83
13.851476976131721,80.16502610470836,2.5420173806637135e-29,1.7662393214109892e-15,4.347163443030962e-6,3.6647500736095054e-5,69.38087475307613,138.76174950615226,2.1248458749892254e-6,2.1248458749892254e-6,1.0073454576495212e-27,4.771052125847483e-59,4.771052125847483e-59,-6.23637549567666e-90
14.946641157827498,92.52959209412957,2.1831563067842963e-29,1.4057463952926474e-15,4.347163443060468e-6,3.9444628879738734e-5,81.74480182985414,163.48960365970828,2.1449011669123407e-6,2.1449011669123407e-6,2.1030551861744695e-30,2.6028674640443253e-60,2.6028674640443253e-60,-1.7284954269575452e-95
16.12839427057634,107.06591061823724,1.874956748155297e-29,1.118830785796125e-15,4.347163443062669e-6,4.246849849494911e-5,96.27847521042231,192.55695042084463,2.1535867439024216e-6,2.1535867439024216e-6,1.4711005983452616e-33,1.1117881936703466e-61,1.1117881936703466e-61,-5.379597376020883e-102
17.408146880226724,124.09453490097064,1.609422335062295e-29,8.897749513400843e-16,4.347163443062792e-6,4.574939094448349e-5,113.30271814519433,226.60543629038867,2.1555446556729586e-6,2.1555446556729586e-6,2.9446525398687975e-37,3.630819983697611e-63,3.630819983697611e-63,-1.368560195561505e-109
18.78944504453253,143.87424915149677,1.3814937376208746e-29,7.076132280976605e-16,4.3471634430628e-6,4.9296902323512136e-5,133.07614509867798,266.15229019735597,2.153127375474767e-6,2.153127375474767e-6,1.483342510109884e-41,9.022951663259242e-65,9.022951663259242e-65,-2.201659575628957e-118
20.28034617989793,166.70704136410578,1.1858450728273969e-29,5.62745084950612e-16,4.3471634430628e-6,5.313214600258322e-5,155.89923681456997,311.79847362913995,2.145925355406509e-6,2.145925355406509e-6,1.6141969208949434e-46,1.6770281928167385e-66,1.6770281928167385e-66,-1.6477825283929887e-128
